# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	995	265	0	
Node21	Node2	30.0kbps	30	20ms	
Node21	Node3	30.0kbps	30	20ms	
Node21	Node0	30.0kbps	30	20ms	
Node21	Node20	30.0kbps	30	20ms	
Node22	Node19	30.0kbps	30	20ms	
Node22	Node17	30.0kbps	30	20ms	
Node22	Node4	30.0kbps	30	20ms	
Node22	Node20	30.0kbps	30	20ms	
Node23	Node17	30.0kbps	30	20ms	
Node23	Node22	30.0kbps	30	20ms	
Node23	Node21	30.0kbps	30	20ms	
Node23	Node20	30.0kbps	30	20ms	
Node24	Node14	30.0kbps	30	20ms	
Node24	Node9	30.0kbps	30	20ms	
Node24	Node13	30.0kbps	30	20ms	
Node24	Node6	30.0kbps	30	20ms	
Node25	Node17	30.0kbps	30	20ms	
Node25	Node10	30.0kbps	30	20ms	
Node25	Node8	30.0kbps	30	20ms	
Node25	Node19	30.0kbps	30	20ms	
Node26	Node5	30.0kbps	30	20ms	
Node26	Node20	30.0kbps	30	20ms	
Node26	Node8	30.0kbps	30	20ms	
Node26	Node4	30.0kbps	30	20ms	
Node27	Node9	30.0kbps	30	20ms	
Node27	Node2	30.0kbps	30	20ms	
Node27	Node16	30.0kbps	30	20ms	
Node27	Node12	30.0kbps	30	20ms	
Node28	Node16	30.0kbps	30	20ms	
Node28	Node20	30.0kbps	30	20ms	
Node28	Node15	30.0kbps	30	20ms	
Node28	Node6	30.0kbps	30	20ms	
Node29	Node15	30.0kbps	30	20ms	
Node29	Node13	30.0kbps	30	20ms	
Node29	Node25	30.0kbps	30	20ms	
Node29	Node6	30.0kbps	30	20ms	
Node30	Node9	30.0kbps	30	20ms	
Node30	Node28	30.0kbps	30	20ms	
Node30	Node29	30.0kbps	30	20ms	
Node30	Node23	30.0kbps	30	20ms	
Node31	Node13	30.0kbps	30	20ms	
Node31	Node19	30.0kbps	30	20ms	
Node31	Node16	30.0kbps	30	20ms	
Node31	Node22	30.0kbps	30	20ms	
Node32	Node9	30.0kbps	30	20ms	
Node32	Node30	30.0kbps	30	20ms	
Node32	Node27	30.0kbps	30	20ms	
Node32	Node19	30.0kbps	30	20ms	
Node33	Node24	30.0kbps	30	20ms	
Node33	Node1	30.0kbps	30	20ms	
Node33	Node9	30.0kbps	30	20ms	
Node33	Node10	30.0kbps	30	20ms	
Node34	Node14	30.0kbps	30	20ms	
Node34	Node24	30.0kbps	30	20ms	
Node34	Node19	30.0kbps	30	20ms	
Node34	Node26	30.0kbps	30	20ms	
Node0	Node18	30.0kbps	30	20ms	
Node0	Node24	30.0kbps	30	20ms	
Node0	Node30	30.0kbps	30	20ms	
Node0	Node2	30.0kbps	30	20ms	
Node1	Node22	30.0kbps	30	20ms	
Node1	Node23	30.0kbps	30	20ms	
Node1	Node18	30.0kbps	30	20ms	
Node1	Node30	30.0kbps	30	20ms	
Node2	Node20	30.0kbps	30	20ms	
Node2	Node22	30.0kbps	30	20ms	
Node2	Node28	30.0kbps	30	20ms	
Node2	Node18	30.0kbps	30	20ms	
Node3	Node26	30.0kbps	30	20ms	
Node3	Node24	30.0kbps	30	20ms	
Node3	Node20	30.0kbps	30	20ms	
Node3	Node27	30.0kbps	30	20ms	
