# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	295	353	0	
Node26	Node25	30.0kbps	30	20ms	
Node26	Node13	30.0kbps	30	20ms	
Node26	Node2	30.0kbps	30	20ms	
Node27	Node20	30.0kbps	30	20ms	
Node27	Node15	30.0kbps	30	20ms	
Node27	Node21	30.0kbps	30	20ms	
Node27	Node23	30.0kbps	30	20ms	
Node27	Node25	30.0kbps	30	20ms	
Node27	Node18	30.0kbps	30	20ms	
Node28	Node2	30.0kbps	30	20ms	
Node28	Node1	30.0kbps	30	20ms	
Node28	Node9	30.0kbps	30	20ms	
Node28	Node10	30.0kbps	30	20ms	
Node28	Node20	30.0kbps	30	20ms	
Node28	Node15	30.0kbps	30	20ms	
Node29	Node11	30.0kbps	30	20ms	
Node29	Node9	30.0kbps	30	20ms	
Node29	Node10	30.0kbps	30	20ms	
Node29	Node3	30.0kbps	30	20ms	
Node29	Node20	30.0kbps	30	20ms	
Node29	Node22	30.0kbps	30	20ms	
Node30	Node20	30.0kbps	30	20ms	
Node30	Node6	30.0kbps	30	20ms	
Node30	Node28	30.0kbps	30	20ms	
Node30	Node3	30.0kbps	30	20ms	
Node30	Node27	30.0kbps	30	20ms	
Node30	Node9	30.0kbps	30	20ms	
Node31	Node26	30.0kbps	30	20ms	
Node31	Node16	30.0kbps	30	20ms	
Node31	Node5	30.0kbps	30	20ms	
Node31	Node4	30.0kbps	30	20ms	
Node31	Node20	30.0kbps	30	20ms	
Node31	Node8	30.0kbps	30	20ms	
Node32	Node7	30.0kbps	30	20ms	
Node32	Node12	30.0kbps	30	20ms	
Node32	Node13	30.0kbps	30	20ms	
Node32	Node24	30.0kbps	30	20ms	
Node32	Node18	30.0kbps	30	20ms	
Node32	Node8	30.0kbps	30	20ms	
Node33	Node9	30.0kbps	30	20ms	
Node33	Node27	30.0kbps	30	20ms	
Node33	Node21	30.0kbps	30	20ms	
Node33	Node25	30.0kbps	30	20ms	
Node33	Node1	30.0kbps	30	20ms	
Node33	Node19	30.0kbps	30	20ms	
Node34	Node20	30.0kbps	30	20ms	
Node34	Node3	30.0kbps	30	20ms	
Node34	Node24	30.0kbps	30	20ms	
Node34	Node13	30.0kbps	30	20ms	
Node34	Node11	30.0kbps	30	20ms	
Node34	Node6	30.0kbps	30	20ms	
Node35	Node12	30.0kbps	30	20ms	
Node35	Node11	30.0kbps	30	20ms	
Node35	Node29	30.0kbps	30	20ms	
Node35	Node19	30.0kbps	30	20ms	
Node35	Node28	30.0kbps	30	20ms	
Node35	Node10	30.0kbps	30	20ms	
Node36	Node1	30.0kbps	30	20ms	
Node36	Node16	30.0kbps	30	20ms	
Node36	Node15	30.0kbps	30	20ms	
Node36	Node20	30.0kbps	30	20ms	
Node36	Node21	30.0kbps	30	20ms	
Node36	Node0	30.0kbps	30	20ms	
Node37	Node27	30.0kbps	30	20ms	
Node37	Node19	30.0kbps	30	20ms	
Node37	Node4	30.0kbps	30	20ms	
Node37	Node15	30.0kbps	30	20ms	
Node37	Node9	30.0kbps	30	20ms	
Node37	Node21	30.0kbps	30	20ms	
Node38	Node33	30.0kbps	30	20ms	
Node38	Node36	30.0kbps	30	20ms	
Node38	Node15	30.0kbps	30	20ms	
Node38	Node27	30.0kbps	30	20ms	
Node38	Node30	30.0kbps	30	20ms	
Node38	Node21	30.0kbps	30	20ms	
Node39	Node32	30.0kbps	30	20ms	
Node39	Node38	30.0kbps	30	20ms	
Node39	Node24	30.0kbps	30	20ms	
Node39	Node31	30.0kbps	30	20ms	
Node39	Node4	30.0kbps	30	20ms	
Node39	Node8	30.0kbps	30	20ms	
Node0	Node1	30.0kbps	30	20ms	
Node0	Node27	30.0kbps	30	20ms	
Node0	Node29	30.0kbps	30	20ms	
Node0	Node20	30.0kbps	30	20ms	
Node0	Node30	30.0kbps	30	20ms	
Node0	Node22	30.0kbps	30	20ms	
Node1	Node13	30.0kbps	30	20ms	
Node1	Node23	30.0kbps	30	20ms	
Node1	Node15	30.0kbps	30	20ms	
Node1	Node11	30.0kbps	30	20ms	
Node1	Node27	30.0kbps	30	20ms	
Node1	Node14	30.0kbps	30	20ms	
Node2	Node18	30.0kbps	30	20ms	
Node2	Node21	30.0kbps	30	20ms	
Node2	Node4	30.0kbps	30	20ms	
Node2	Node20	30.0kbps	30	20ms	
Node2	Node30	30.0kbps	30	20ms	
Node2	Node3	30.0kbps	30	20ms	
Node3	Node0	30.0kbps	30	20ms	
Node3	Node4	30.0kbps	30	20ms	
Node3	Node18	30.0kbps	30	20ms	
Node3	Node28	30.0kbps	30	20ms	
Node3	Node25	30.0kbps	30	20ms	
Node3	Node33	30.0kbps	30	20ms	
Node4	Node25	30.0kbps	30	20ms	
Node4	Node26	30.0kbps	30	20ms	
Node4	Node24	30.0kbps	30	20ms	
Node4	Node5	30.0kbps	30	20ms	
Node4	Node28	30.0kbps	30	20ms	
Node4	Node30	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node28	30.0kbps	30	20ms	
Node5	Node27	30.0kbps	30	20ms	
Node5	Node22	30.0kbps	30	20ms	
Node5	Node32	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
