# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	403	487	0	
Node29	Node27	30.0kbps	30	20ms	
Node29	Node0	30.0kbps	30	20ms	
Node30	Node18	30.0kbps	30	20ms	
Node30	Node15	30.0kbps	30	20ms	
Node30	Node16	30.0kbps	30	20ms	
Node31	Node26	30.0kbps	30	20ms	
Node31	Node10	30.0kbps	30	20ms	
Node31	Node14	30.0kbps	30	20ms	
Node32	Node15	30.0kbps	30	20ms	
Node32	Node20	30.0kbps	30	20ms	
Node32	Node19	30.0kbps	30	20ms	
Node33	Node2	30.0kbps	30	20ms	
Node33	Node13	30.0kbps	30	20ms	
Node33	Node27	30.0kbps	30	20ms	
Node34	Node15	30.0kbps	30	20ms	
Node34	Node32	30.0kbps	30	20ms	
Node34	Node16	30.0kbps	30	20ms	
Node0	Node2	30.0kbps	30	20ms	
Node0	Node14	30.0kbps	30	20ms	
Node0	Node7	30.0kbps	30	20ms	
Node1	Node17	30.0kbps	30	20ms	
Node1	Node26	30.0kbps	30	20ms	
Node1	Node18	30.0kbps	30	20ms	
Node2	Node21	30.0kbps	30	20ms	
Node2	Node26	30.0kbps	30	20ms	
Node2	Node25	30.0kbps	30	20ms	
