# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	365	463	0	
Node24	Node18	100.0kbps	30	20ms	
Node24	Node8	100.0kbps	30	20ms	
Node25	Node10	100.0kbps	30	20ms	
Node25	Node11	100.0kbps	30	20ms	
Node25	Node0	100.0kbps	30	20ms	
Node25	Node21	100.0kbps	30	20ms	
Node26	Node0	100.0kbps	30	20ms	
Node26	Node7	100.0kbps	30	20ms	
Node26	Node3	100.0kbps	30	20ms	
Node26	Node17	100.0kbps	30	20ms	
Node27	Node25	100.0kbps	30	20ms	
Node27	Node7	100.0kbps	30	20ms	
Node27	Node17	100.0kbps	30	20ms	
Node27	Node10	100.0kbps	30	20ms	
Node28	Node24	100.0kbps	30	20ms	
Node28	Node2	100.0kbps	30	20ms	
Node28	Node21	100.0kbps	30	20ms	
Node28	Node18	100.0kbps	30	20ms	
Node29	Node11	100.0kbps	30	20ms	
Node29	Node3	100.0kbps	30	20ms	
Node29	Node15	100.0kbps	30	20ms	
Node29	Node21	100.0kbps	30	20ms	
Node30	Node4	100.0kbps	30	20ms	
Node30	Node5	100.0kbps	30	20ms	
Node30	Node27	100.0kbps	30	20ms	
Node30	Node3	100.0kbps	30	20ms	
Node31	Node2	100.0kbps	30	20ms	
Node31	Node23	100.0kbps	30	20ms	
Node31	Node18	100.0kbps	30	20ms	
Node31	Node3	100.0kbps	30	20ms	
Node32	Node18	100.0kbps	30	20ms	
Node32	Node9	100.0kbps	30	20ms	
Node32	Node11	100.0kbps	30	20ms	
Node32	Node17	100.0kbps	30	20ms	
Node33	Node20	100.0kbps	30	20ms	
Node33	Node10	100.0kbps	30	20ms	
Node33	Node2	100.0kbps	30	20ms	
Node33	Node26	100.0kbps	30	20ms	
Node34	Node2	100.0kbps	30	20ms	
Node34	Node18	100.0kbps	30	20ms	
Node34	Node27	100.0kbps	30	20ms	
Node34	Node22	100.0kbps	30	20ms	
Node35	Node31	100.0kbps	30	20ms	
Node35	Node3	100.0kbps	30	20ms	
Node35	Node19	100.0kbps	30	20ms	
Node35	Node21	100.0kbps	30	20ms	
Node36	Node19	100.0kbps	30	20ms	
Node36	Node14	100.0kbps	30	20ms	
Node36	Node28	100.0kbps	30	20ms	
Node36	Node33	100.0kbps	30	20ms	
Node37	Node32	100.0kbps	30	20ms	
Node37	Node25	100.0kbps	30	20ms	
Node37	Node7	100.0kbps	30	20ms	
Node37	Node17	100.0kbps	30	20ms	
Node38	Node34	100.0kbps	30	20ms	
Node38	Node11	100.0kbps	30	20ms	
Node38	Node25	100.0kbps	30	20ms	
Node38	Node0	100.0kbps	30	20ms	
Node39	Node2	100.0kbps	30	20ms	
Node39	Node30	100.0kbps	30	20ms	
Node39	Node35	100.0kbps	30	20ms	
Node39	Node25	100.0kbps	30	20ms	
Node40	Node10	100.0kbps	30	20ms	
Node40	Node37	100.0kbps	30	20ms	
Node40	Node30	100.0kbps	30	20ms	
Node40	Node7	100.0kbps	30	20ms	
Node41	Node21	100.0kbps	30	20ms	
Node41	Node27	100.0kbps	30	20ms	
Node41	Node7	100.0kbps	30	20ms	
Node41	Node17	100.0kbps	30	20ms	
Node42	Node15	100.0kbps	30	20ms	
Node42	Node22	100.0kbps	30	20ms	
Node42	Node27	100.0kbps	30	20ms	
Node42	Node4	100.0kbps	30	20ms	
Node43	Node40	100.0kbps	30	20ms	
Node43	Node24	100.0kbps	30	20ms	
Node43	Node33	100.0kbps	30	20ms	
Node43	Node31	100.0kbps	30	20ms	
Node44	Node11	100.0kbps	30	20ms	
Node44	Node20	100.0kbps	30	20ms	
Node44	Node22	100.0kbps	30	20ms	
Node44	Node1	100.0kbps	30	20ms	
Node45	Node44	100.0kbps	30	20ms	
Node45	Node7	100.0kbps	30	20ms	
Node45	Node12	100.0kbps	30	20ms	
Node45	Node6	100.0kbps	30	20ms	
Node46	Node17	100.0kbps	30	20ms	
Node46	Node15	100.0kbps	30	20ms	
Node46	Node44	100.0kbps	30	20ms	
Node46	Node39	100.0kbps	30	20ms	
Node47	Node18	100.0kbps	30	20ms	
Node47	Node10	100.0kbps	30	20ms	
Node47	Node44	100.0kbps	30	20ms	
Node47	Node23	100.0kbps	30	20ms	
Node48	Node15	100.0kbps	30	20ms	
Node48	Node17	100.0kbps	30	20ms	
Node48	Node37	100.0kbps	30	20ms	
Node48	Node38	100.0kbps	30	20ms	
Node49	Node25	100.0kbps	30	20ms	
Node49	Node20	100.0kbps	30	20ms	
Node49	Node18	100.0kbps	30	20ms	
Node49	Node41	100.0kbps	30	20ms	
Node0	Node21	100.0kbps	30	20ms	
Node0	Node32	100.0kbps	30	20ms	
Node0	Node11	100.0kbps	30	20ms	
Node0	Node1	100.0kbps	30	20ms	
Node1	Node42	100.0kbps	30	20ms	
Node1	Node41	100.0kbps	30	20ms	
Node1	Node12	100.0kbps	30	20ms	
Node1	Node39	100.0kbps	30	20ms	
Node2	Node15	100.0kbps	30	20ms	
Node2	Node36	100.0kbps	30	20ms	
Node2	Node32	100.0kbps	30	20ms	
Node2	Node18	100.0kbps	30	20ms	
Node3	Node7	100.0kbps	30	20ms	
Node3	Node21	100.0kbps	30	20ms	
Node3	Node36	100.0kbps	30	20ms	
Node3	Node40	100.0kbps	30	20ms	
