# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	685	905	0	
Node34	Node15	100.0kbps	30	20ms	
Node35	Node34	100.0kbps	30	20ms	
Node35	Node2	100.0kbps	30	20ms	
Node35	Node30	100.0kbps	30	20ms	
Node36	Node12	100.0kbps	30	20ms	
Node36	Node27	100.0kbps	30	20ms	
Node36	Node25	100.0kbps	30	20ms	
Node37	Node2	100.0kbps	30	20ms	
Node37	Node3	100.0kbps	30	20ms	
Node37	Node24	100.0kbps	30	20ms	
Node38	Node37	100.0kbps	30	20ms	
Node38	Node15	100.0kbps	30	20ms	
Node38	Node36	100.0kbps	30	20ms	
Node39	Node25	100.0kbps	30	20ms	
Node39	Node17	100.0kbps	30	20ms	
Node39	Node29	100.0kbps	30	20ms	
Node40	Node25	100.0kbps	30	20ms	
Node40	Node26	100.0kbps	30	20ms	
Node40	Node7	100.0kbps	30	20ms	
Node41	Node11	100.0kbps	30	20ms	
Node41	Node39	100.0kbps	30	20ms	
Node41	Node7	100.0kbps	30	20ms	
Node42	Node12	100.0kbps	30	20ms	
Node42	Node27	100.0kbps	30	20ms	
Node42	Node32	100.0kbps	30	20ms	
Node43	Node3	100.0kbps	30	20ms	
Node43	Node2	100.0kbps	30	20ms	
Node43	Node0	100.0kbps	30	20ms	
Node44	Node37	100.0kbps	30	20ms	
Node44	Node0	100.0kbps	30	20ms	
Node44	Node1	100.0kbps	30	20ms	
Node45	Node23	100.0kbps	30	20ms	
Node45	Node18	100.0kbps	30	20ms	
Node45	Node42	100.0kbps	30	20ms	
Node46	Node44	100.0kbps	30	20ms	
Node46	Node8	100.0kbps	30	20ms	
Node46	Node6	100.0kbps	30	20ms	
Node47	Node36	100.0kbps	30	20ms	
Node47	Node11	100.0kbps	30	20ms	
Node47	Node32	100.0kbps	30	20ms	
Node48	Node28	100.0kbps	30	20ms	
Node48	Node10	100.0kbps	30	20ms	
Node48	Node39	100.0kbps	30	20ms	
Node49	Node6	100.0kbps	30	20ms	
Node49	Node37	100.0kbps	30	20ms	
Node49	Node18	100.0kbps	30	20ms	
Node0	Node40	100.0kbps	30	20ms	
Node0	Node16	100.0kbps	30	20ms	
Node0	Node39	100.0kbps	30	20ms	
Node1	Node33	100.0kbps	30	20ms	
Node1	Node18	100.0kbps	30	20ms	
Node1	Node28	100.0kbps	30	20ms	
Node2	Node40	100.0kbps	30	20ms	
Node2	Node41	100.0kbps	30	20ms	
Node2	Node7	100.0kbps	30	20ms	
